year,player_id,guid,player_name,position,pos_abbr,school,team_name,team_abbr,weight,height,ovr_rk,pos_rk,grade,link,player_image
2019,103869,09e62a7eb5207bcdbaea8630cfd35f1a,Kevin Givens,Defensive Tackle,DT,Penn State,Nittany Lions,PSU,285,73.25,235,20,50,http://insider.espn.com/nfl/draft/player/_/id/103869,https://a.espncdn.com/i/headshots/nfldraft/players/full/103869.png
2019,103581,5e9716b17436e0fbb9647ade72b715c2,Nyqwan Murray,Wide Receiver,WR,Florida State,Seminoles,FSU,191,70.25,237,30,50,http://insider.espn.com/nfl/draft/player/_/id/103581,https://a.espncdn.com/i/headshots/nfldraft/players/full/103581.png
2019,103844,60a1463b7a35e43e86e30736bf9c9767,Tre Lamar,Inside Linebacker,ILB,Clemson,Tigers,CLEM,253,75.375,243,15,49,http://insider.espn.com/nfl/draft/player/_/id/103844,https://a.espncdn.com/i/headshots/nfldraft/players/full/103844.png
2019,103555,4ef9965dce671c1a0b876cf696aa937b,Landis Durham,Outside Linebacker,OLB,Texas A&M,Aggies,TA&M,255,73.875,247,19,48,http://insider.espn.com/nfl/draft/player/_/id/103555,https://a.espncdn.com/i/headshots/nfldraft/players/full/103555.png
2019,104001,93294a557f9e093928fa9c610c9ebd1d,Zedrick Woods,Safety,S,Ole Miss,Rebels,MISS,205,71,248,24,48,http://insider.espn.com/nfl/draft/player/_/id/104001,NA
2019,104002,53f303ff76a45a88d561503c54ff3806,Otaro Alaka,Inside Linebacker,ILB,Texas A&M,Aggies,TA&M,239,75,249,16,48,http://insider.espn.com/nfl/draft/player/_/id/104002,NA
2019,103737,66d091a1ea808b91007f89d341dcbd40,Jakobi Meyers,Wide Receiver,WR,NC State,Wolfpack,NCST,203,73.625,251,31,48,http://insider.espn.com/nfl/draft/player/_/id/103737,https://a.espncdn.com/i/headshots/nfldraft/players/full/103737.png
2019,103659,a0665d5f94c52cb1d819ef42658ca3cc,D'Cota Dixon,Safety,S,Wisconsin,Badgers,WIS,204,69.625,253,25,47,http://insider.espn.com/nfl/draft/player/_/id/103659,https://a.espncdn.com/i/headshots/nfldraft/players/full/103659.png
2019,103755,1c7ac7ae47b09c36c27b14d01caf2a50,LJ Scott,Running Back,RB,Michigan State,Spartans,MSU,227,72.375,256,23,47,http://insider.espn.com/nfl/draft/player/_/id/103755,NA
2019,103865,1245eb4c7f4bf200fbec973d7f557f6d,Greg Dortch,Wide Receiver,WR,Wake Forest,Demon Deacons,WAKE,173,67.125,257,32,47,http://insider.espn.com/nfl/draft/player/_/id/103865,https://a.espncdn.com/i/headshots/nfldraft/players/full/103865.png
2019,103571,5729d003f03e516639cf1db73ed74006,Alex Bars,Offensive Guard,OG,Notre Dame,Fighting Irish,ND,312,77.875,258,16,46,http://insider.espn.com/nfl/draft/player/_/id/103571,https://a.espncdn.com/i/headshots/nfldraft/players/full/103571.png
2019,103661,e7d8792c95cf65f33f20d7dc8c47ad6f,Darrell Williams,Outside Linebacker,OLB,Auburn,Tigers,AUB,219,74,260,20,46,http://insider.espn.com/nfl/draft/player/_/id/103661,https://a.espncdn.com/i/headshots/nfldraft/players/full/103661.png
2019,104003,1e6d9162eb71328280a96bb619fe130d,Daniel Wise,Defensive Tackle,DT,Kansas,Jayhawks,KU,281,74.625,261,24,46,http://insider.espn.com/nfl/draft/player/_/id/104003,NA
2019,103732,57f18b3bd6a507105724cf4c28a1450b,Felton Davis III,Wide Receiver,WR,Michigan State,Spartans,MSU,211,75.5,263,33,46,http://insider.espn.com/nfl/draft/player/_/id/103732,https://a.espncdn.com/i/headshots/nfldraft/players/full/103732.png
2019,103619,e3c121c53e9a27c72adbcde47a7f9315,Cece Jefferson,Outside Linebacker,OLB,Florida,Gators,FLA,266,73.5,264,21,45,http://insider.espn.com/nfl/draft/player/_/id/103619,https://a.espncdn.com/i/headshots/nfldraft/players/full/103619.png
2019,103806,2a4aee9718f4e6ebe619fb92c75b6401,Montre Hartage,Cornerback,CB,Northwestern,Wildcats,NW,190,71.375,266,29,45,http://insider.espn.com/nfl/draft/player/_/id/103806,https://a.espncdn.com/i/headshots/nfldraft/players/full/103806.png
2019,103762,f8236193c81b2935a5e0b432bd48076d,Alex Wesley,Wide Receiver,WR,Northern Colorado,Bears,UNCO,190,71.875,269,34,45,http://insider.espn.com/nfl/draft/player/_/id/103762,NA
2019,103781,b9060714095e11f75f035deac32a7b04,Davante Davis,Cornerback,CB,Texas,Longhorns,TEX,202,74.125,270,30,44,http://insider.espn.com/nfl/draft/player/_/id/103781,https://a.espncdn.com/i/headshots/nfldraft/players/full/103781.png
2019,104005,52337012dfb6688e16764feeac731b00,Tyrel Dodson,Outside Linebacker,OLB,Texas A&M,Aggies,TA&M,237,72.375,272,22,44,http://insider.espn.com/nfl/draft/player/_/id/104005,NA
2019,103884,f5135c90e2e33b6db8b2041b9cfe7b64,Amani Bledsoe,Defensive End,DE,Oklahoma,Sooners,OKLA,280,76.5,273,23,44,http://insider.espn.com/nfl/draft/player/_/id/103884,https://a.espncdn.com/i/headshots/nfldraft/players/full/103884.png
2019,103632,f8fdc28ce78286dd35be5277b4b24d01,Mark Fields,Cornerback,CB,Clemson,Tigers,CLEM,192,69.875,275,31,43,http://insider.espn.com/nfl/draft/player/_/id/103632,https://a.espncdn.com/i/headshots/nfldraft/players/full/103632.png
2019,103933,db69658fd7f9739117248a212fb08a5f,Jamal Davis II,Outside Linebacker,OLB,Akron,Zips,AKRON,243,75.125,276,23,43,http://insider.espn.com/nfl/draft/player/_/id/103933,NA
2019,103638,895db777d406a49063139903d4b26031,David Sills V,Wide Receiver,WR,West Virginia,Mountaineers,WVU,211,75.25,277,36,43,http://insider.espn.com/nfl/draft/player/_/id/103638,https://a.espncdn.com/i/headshots/nfldraft/players/full/103638.png
2019,103820,9b339a04d7efc61c58fac7d3254f7f02,Derrick Baity Jr.,Cornerback,CB,Kentucky,Wildcats,UK,197,74.125,278,32,42,http://insider.espn.com/nfl/draft/player/_/id/103820,https://a.espncdn.com/i/headshots/nfldraft/players/full/103820.png
2019,103775,e84c9783affca1f39862efc8c1c0d2b4,Alex Barnes,Running Back,RB,Kansas State,Wildcats,KSU,226,72.375,280,26,42,http://insider.espn.com/nfl/draft/player/_/id/103775,https://a.espncdn.com/i/headshots/nfldraft/players/full/103775.png
2019,103693,94d71444744f636231db5bbc2785b1d8,Tyre Brady,Wide Receiver,WR,Marshall,Thundering Herd,MRSH,211,74.875,281,37,42,http://insider.espn.com/nfl/draft/player/_/id/103693,https://a.espncdn.com/i/headshots/nfldraft/players/full/103693.png
2019,103605,0cfeaf42c7c97133f15fc4f1b8a15670,JoJo McIntosh,Safety,S,Washington,Huskies,WASH,204,72.75,283,26,41,http://insider.espn.com/nfl/draft/player/_/id/103605,https://a.espncdn.com/i/headshots/nfldraft/players/full/103605.png
2019,104008,5bb680e583fbdc0300d7ede5e5138614,Keenen Brown,Tight End,TE,Texas State,Bobcats,TXST,250,74.5,285,17,41,http://insider.espn.com/nfl/draft/player/_/id/104008,NA
2019,103917,4fe2a6a4c727e444a8fdfa44dbe48304,James Williams,Running Back,RB,Washington State,Cougars,WSU,197,69.5,286,27,41,http://insider.espn.com/nfl/draft/player/_/id/103917,NA
2019,103859,a427fd3458c6bda08a039d58a5b0e704,Lil'Jordan Humphrey,Wide Receiver,WR,Texas,Longhorns,TEX,210,75.625,287,38,41,http://insider.espn.com/nfl/draft/player/_/id/103859,https://a.espncdn.com/i/headshots/nfldraft/players/full/103859.png
2019,103792,3935a49d4a9eb65585271d8bb91e59df,Tyler Jones,Offensive Guard,OG,NC State,Wolfpack,NCST,306,75,288,18,40,http://insider.espn.com/nfl/draft/player/_/id/103792,https://a.espncdn.com/i/headshots/nfldraft/players/full/103792.png
2019,103810,bcd0d15b67b73e1bf859636351d0bd51,Ryan Pope,Offensive Tackle,OT,San Diego State,Aztecs,SDSU,320,79,289,24,40,http://insider.espn.com/nfl/draft/player/_/id/103810,https://a.espncdn.com/i/headshots/nfldraft/players/full/103810.png
2019,103807,be8e9703dbb76116f434768645449bc3,Gary Johnson,Inside Linebacker,ILB,Texas,Longhorns,TEX,226,71.875,292,19,40,http://insider.espn.com/nfl/draft/player/_/id/103807,https://a.espncdn.com/i/headshots/nfldraft/players/full/103807.png
2019,103773,91ad94086cfffa533cbdb157fd98beeb,Keelan Doss,Wide Receiver,WR,UC Davis,Aggies,UCD,211,74.125,294,39,40,http://insider.espn.com/nfl/draft/player/_/id/103773,https://a.espncdn.com/i/headshots/nfldraft/players/full/103773.png
2019,103918,b0adc49d62d5236e2272002af745d407,Darius Williams,Cornerback,CB,Colorado State-Pueblo,Thunderwolves,CSUP,201,70.625,296,35,39,http://insider.espn.com/nfl/draft/player/_/id/103918,NA
2019,103795,62211bde4185ee84f592b9f16a1cf2ec,Cameron Glenn,Safety,S,Wake Forest,Demon Deacons,WAKE,209,71.5,297,27,39,http://insider.espn.com/nfl/draft/player/_/id/103795,https://a.espncdn.com/i/headshots/nfldraft/players/full/103795.png
2019,103873,9b4b384887d54c1fa11f877fe1652eb3,Clifton Duck,Cornerback,CB,Appalachian State,Mountaineers,APP,180,69.25,298,36,39,http://insider.espn.com/nfl/draft/player/_/id/103873,https://a.espncdn.com/i/headshots/nfldraft/players/full/103873.png
2019,103779,711063b261a1521e517fa1cd63ca8958,Breckyn Hager,Outside Linebacker,OLB,Texas,Longhorns,TEX,242,74.25,299,26,39,http://insider.espn.com/nfl/draft/player/_/id/103779,https://a.espncdn.com/i/headshots/nfldraft/players/full/103779.png
2019,103634,b7d660eb2c33d501e73986f2472c30df,Jesse Burkett,Center,C,Stanford,Cardinal,STAN,303,76,300,6,39,http://insider.espn.com/nfl/draft/player/_/id/103634,https://a.espncdn.com/i/headshots/nfldraft/players/full/103634.png
2019,103895,61c6f950d76f6dbe82b0fcddb9036fcf,Jeff Allison,Inside Linebacker,ILB,Fresno State,Bulldogs,FRES,228,71.25,301,20,39,http://insider.espn.com/nfl/draft/player/_/id/103895,https://a.espncdn.com/i/headshots/nfldraft/players/full/103895.png
2019,103675,61bee1f63f0408e24f66f53c4073cb1f,Fred Johnson,Offensive Guard,OG,Florida,Gators,FLA,326,79.125,302,19,39,http://insider.espn.com/nfl/draft/player/_/id/103675,https://a.espncdn.com/i/headshots/nfldraft/players/full/103675.png
2019,103922,59967a94dfaac9c5265b18158a9e0520,Tyler Roemer,Offensive Tackle,OT,San Diego State,Aztecs,SDSU,312,78.375,303,25,39,http://insider.espn.com/nfl/draft/player/_/id/103922,https://a.espncdn.com/i/headshots/nfldraft/players/full/103922.png
2019,104009,cedf208e5b95bab7b004b0722bf09c55,Kano Dillon,Tight End,TE,Oregon,Ducks,ORE,256,76.75,304,19,39,http://insider.espn.com/nfl/draft/player/_/id/104009,NA
2019,103794,676ae8a6ea8dcc72be142cefd7d6e66d,Jordan Wyatt,Cornerback,CB,SMU,Mustangs,SMU,190,71.75,307,37,38,http://insider.espn.com/nfl/draft/player/_/id/103794,NA
2019,103805,e02fddd0251d7f822b30f0ae30c4da14,Nick Natour,Offensive Guard,OG,SMU,Mustangs,SMU,296,76.375,308,20,38,http://insider.espn.com/nfl/draft/player/_/id/103805,https://a.espncdn.com/i/headshots/nfldraft/players/full/103805.png
2019,103701,9ce1e563bb5d140ea70829340957d32f,Brett Rypien,Quarterback,QB,Boise State,Broncos,BSU,210,73.625,309,12,38,http://insider.espn.com/nfl/draft/player/_/id/103701,https://a.espncdn.com/i/headshots/nfldraft/players/full/103701.png
2019,103851,be0ffc6289637614d69f4d2929f274cc,Mike Bell,Safety,S,Fresno State,Bulldogs,FRES,210,74.75,310,28,38,http://insider.espn.com/nfl/draft/player/_/id/103851,https://a.espncdn.com/i/headshots/nfldraft/players/full/103851.png
2019,103683,3e4401604254e2f4e6d714ffd7a9ba76,Joe Dineen Jr.,Inside Linebacker,ILB,Kansas,Jayhawks,KU,231,74.25,311,21,38,http://insider.espn.com/nfl/draft/player/_/id/103683,https://a.espncdn.com/i/headshots/nfldraft/players/full/103683.png
2019,103799,f02206ea0bd57c599351dde778e4c1a4,Devine Ozigbo,Running Back,RB,Nebraska,Cornhuskers,NEB,222,70.75,312,30,38,http://insider.espn.com/nfl/draft/player/_/id/103799,https://a.espncdn.com/i/headshots/nfldraft/players/full/103799.png
2019,103877,4fc1689b9c7a01c96a5b0606dee8e570,Johnnie Dixon,Wide Receiver,WR,Ohio State,Buckeyes,OSU,201,70.375,313,41,38,http://insider.espn.com/nfl/draft/player/_/id/103877,https://a.espncdn.com/i/headshots/nfldraft/players/full/103877.png
2019,103916,eeaef6b15ee247458d94cd7224d629c0,Damarkus Lodge,Wide Receiver,WR,Ole Miss,Rebels,MISS,202,73.875,314,42,38,http://insider.espn.com/nfl/draft/player/_/id/103916,https://a.espncdn.com/i/headshots/nfldraft/players/full/103916.png
2019,103894,c2e1ce4b73ec9b5590d5d9991ab8a088,Ryan Pulley,Cornerback,CB,Arkansas,Razorbacks,ARK,209,70.625,315,38,37,http://insider.espn.com/nfl/draft/player/_/id/103894,https://a.espncdn.com/i/headshots/nfldraft/players/full/103894.png
2019,103676,5faf86133bf113e03a22c21a3429ebea,Kendall Blanton,Tight End,TE,Missouri,Tigers,MIZ,262,78.25,316,20,37,http://insider.espn.com/nfl/draft/player/_/id/103676,https://a.espncdn.com/i/headshots/nfldraft/players/full/103676.png
2019,103789,4731b21904a8f39ac79803d918e779e6,Joey Alfieri,Outside Linebacker,OLB,Stanford,Cardinal,STAN,235,74.625,317,27,37,http://insider.espn.com/nfl/draft/player/_/id/103789,https://a.espncdn.com/i/headshots/nfldraft/players/full/103789.png
2019,104010,d88fad5ee509b314f0d82bdf30d216ec,Mark McLaurin,Safety,S,Mississippi State,Bulldogs,MSST,212,73.5,318,29,37,http://insider.espn.com/nfl/draft/player/_/id/104010,NA
2019,103695,49899473db120e22548e3e6769625916,Khalil Hodge,Inside Linebacker,ILB,Buffalo,Bulls,BUFF,234,73.375,319,22,37,http://insider.espn.com/nfl/draft/player/_/id/103695,https://a.espncdn.com/i/headshots/nfldraft/players/full/103695.png
2019,103603,100ab74f6db374d8f277e29f53b97b36,Stanley Morgan Jr.,Wide Receiver,WR,Nebraska,Cornhuskers,NEB,202,72,320,43,37,http://insider.espn.com/nfl/draft/player/_/id/103603,https://a.espncdn.com/i/headshots/nfldraft/players/full/103603.png
2019,104012,ee69c9affe1aae80d51b5cb86282f6b8,Malik Gant,Safety,S,Marshall,Thundering Herd,MRSH,209,71.625,323,30,36,http://insider.espn.com/nfl/draft/player/_/id/104012,NA
2019,103657,2ebd6037e346ad054b35b789d44ee39d,Kendall Joseph,Inside Linebacker,ILB,Clemson,Tigers,CLEM,233,71.625,324,23,36,http://insider.espn.com/nfl/draft/player/_/id/103657,https://a.espncdn.com/i/headshots/nfldraft/players/full/103657.png
2019,103945,8637ec47e85c90b5cb15ea5d98155e16,Markus Jones,Defensive End,DE,Angelo State,Rams,ANG,249,74.875,325,24,36,http://insider.espn.com/nfl/draft/player/_/id/103945,NA
2019,102222,d99fccf4b1b4ae4121ded4ac40e02bde,Wes Hills,Running Back,RB,Slippery Rock,The Rock,SRU,214,72.875,326,31,36,http://insider.espn.com/nfl/draft/player/_/id/102222,NA
2019,102266,f4e290fffd80061b70f7011e8f1af54e,Cody Thompson,Wide Receiver,WR,Toledo,Rockets,TOL,205,73.5,327,44,36,http://insider.espn.com/nfl/draft/player/_/id/102266,https://a.espncdn.com/i/headshots/nfldraft/players/full/102266.png
2019,103791,2e01c16ab9a23e4879113e7103859de7,Daniel Helm,Tight End,TE,Duke,Blue Devils,DUKE,249,76.125,331,21,35,http://insider.espn.com/nfl/draft/player/_/id/103791,https://a.espncdn.com/i/headshots/nfldraft/players/full/103791.png
2019,104013,05e9e85f72fbfa1ec10cf0f1e7e790da,John Battle,Safety,S,LSU,Tigers,LSU,201,72.5,332,31,35,http://insider.espn.com/nfl/draft/player/_/id/104013,NA
2019,102425,4b0a2decb8cb1dd9de3ba38645119309,Bryson Allen-Williams,Inside Linebacker,ILB,South Carolina,Gamecocks,SC,236,72.625,333,24,35,http://insider.espn.com/nfl/draft/player/_/id/102425,NA
2019,103787,f3f48626513fee0c6bc1adb3289e83a7,Corbin Kaufusi,Defensive End,DE,BYU,Cougars,BYU,279,80.5,334,25,35,http://insider.espn.com/nfl/draft/player/_/id/103787,https://a.espncdn.com/i/headshots/nfldraft/players/full/103787.png
2019,103704,a630ff365fe3fbcc76f3a797f684ffd8,Kiy Hester,Safety,S,Rutgers,Scarlet Knights,RUTG,209,71.75,337,32,34,http://insider.espn.com/nfl/draft/player/_/id/103704,https://a.espncdn.com/i/headshots/nfldraft/players/full/103704.png
2019,104014,3ce75e872c6d5a79e3492caa21b3cb07,Azeez Al-Shaair,Inside Linebacker,ILB,Florida Atlantic,Owls,FAU,234,72.625,338,25,34,http://insider.espn.com/nfl/draft/player/_/id/104014,NA
2019,103780,8375278c767140097338ddd294a76398,Ryan Davis,Wide Receiver,WR,Auburn,Tigers,AUB,189,69.875,339,46,34,http://insider.espn.com/nfl/draft/player/_/id/103780,https://a.espncdn.com/i/headshots/nfldraft/players/full/103780.png
2019,103924,6b408d457b9b55d1b5c2995a8bf666d2,Brian Peavy,Cornerback,CB,Iowa State,Cyclones,ISU,192,68.25,340,40,33,http://insider.espn.com/nfl/draft/player/_/id/103924,https://a.espncdn.com/i/headshots/nfldraft/players/full/103924.png
2019,103879,3ea4db08977189c1e13e1e390d19d7e2,Ed Alexander,Defensive Tackle,DT,LSU,Tigers,LSU,319,73.25,341,25,33,http://insider.espn.com/nfl/draft/player/_/id/103879,https://a.espncdn.com/i/headshots/nfldraft/players/full/103879.png
2019,103709,ee6c83cc8bbee3eb5c92c342a2411f60,Alec Ingold,Fullback,FB,Wisconsin,Badgers,WIS,242,72.75,342,1,33,http://insider.espn.com/nfl/draft/player/_/id/103709,https://a.espncdn.com/i/headshots/nfldraft/players/full/103709.png
2019,103692,efc43d66958259f8750ef7c4b6a5db69,Sam Mustipher,Center,C,Notre Dame,Fighting Irish,ND,304,74.75,343,7,33,http://insider.espn.com/nfl/draft/player/_/id/103692,https://a.espncdn.com/i/headshots/nfldraft/players/full/103692.png
2019,103818,dec19157e984f9813724498281328c97,Iosua Opeta,Offensive Guard,OG,Weber State,Wildcats,WEB,301,76.25,344,21,33,http://insider.espn.com/nfl/draft/player/_/id/103818,https://a.espncdn.com/i/headshots/nfldraft/players/full/103818.png
2019,103815,fa5bf26aba636946ccda2fed025af5e4,Chris Johnson,Safety,S,North Alabama,Lions,NOR,202,74.5,345,33,33,http://insider.espn.com/nfl/draft/player/_/id/103815,https://a.espncdn.com/i/headshots/nfldraft/players/full/103815.png
2019,103648,8a50254242fbe3aae834d5a074f8aa3e,Natrez Patrick,Inside Linebacker,ILB,Georgia,Bulldogs,UGA,244,74.5,346,26,33,http://insider.espn.com/nfl/draft/player/_/id/103648,https://a.espncdn.com/i/headshots/nfldraft/players/full/103648.png
2019,103817,36ce07e01840ed69aa3357a1ee9da45f,Jamell Garcia-Williams,Defensive End,DE,UAB,Blazers,UAB,255,79.5,347,26,33,http://insider.espn.com/nfl/draft/player/_/id/103817,https://a.espncdn.com/i/headshots/nfldraft/players/full/103817.png
2019,103710,45426486eab8296dc1ce52433f0285c5,Taiwan Deal,Running Back,RB,Wisconsin,Badgers,WIS,226,72.25,348,32,33,http://insider.espn.com/nfl/draft/player/_/id/103710,https://a.espncdn.com/i/headshots/nfldraft/players/full/103710.png
2019,103890,15345408b1d9232516ce2cc5df396ff2,Tyron Johnson,Wide Receiver,WR,Oklahoma State,Cowboys,OKST,193,72.875,349,47,33,http://insider.espn.com/nfl/draft/player/_/id/103890,https://a.espncdn.com/i/headshots/nfldraft/players/full/103890.png
2019,103872,93a4d19b6b7a8d4c865b73f61334501c,Anthony Ratliff-Williams,Wide Receiver,WR,North Carolina,Tar Heels,UNC,195,71.625,350,48,33,http://insider.espn.com/nfl/draft/player/_/id/103872,https://a.espncdn.com/i/headshots/nfldraft/players/full/103872.png
2019,103646,a28e9f3ce7ef88c9c41274a180c337c5,Alijah Holder,Cornerback,CB,Stanford,Cardinal,STAN,191,72.75,351,41,32,http://insider.espn.com/nfl/draft/player/_/id/103646,https://a.espncdn.com/i/headshots/nfldraft/players/full/103646.png
2019,103711,3d37aedcee9625646c04d0bfbe4c07d9,Garrett Brumfield,Offensive Guard,OG,LSU,Tigers,LSU,289,74.625,352,22,32,http://insider.espn.com/nfl/draft/player/_/id/103711,https://a.espncdn.com/i/headshots/nfldraft/players/full/103711.png
2019,103819,23115e6a26b492339297125859e63175,Zack Bailey,Offensive Guard,OG,South Carolina,Gamecocks,SC,299,77.125,353,23,32,http://insider.espn.com/nfl/draft/player/_/id/103819,NA
2019,103708,5349a78d91780625af39904bec6419ee,BJ Blunt,Outside Linebacker,OLB,McNeese,Cowboys,MCNS,220,72.25,354,30,32,http://insider.espn.com/nfl/draft/player/_/id/103708,https://a.espncdn.com/i/headshots/nfldraft/players/full/103708.png
2019,103814,981bd22402823ace9c65c1e300950dbf,Donald Parham,Tight End,TE,Stetson,Hatters,STET,240,80.375,355,22,32,http://insider.espn.com/nfl/draft/player/_/id/103814,https://a.espncdn.com/i/headshots/nfldraft/players/full/103814.png
2019,104015,843fcba10b1b7b14b33578d77232f24b,Delvon Randall,Safety,S,Temple,Owls,TEM,211,71.375,356,34,32,http://insider.espn.com/nfl/draft/player/_/id/104015,NA
2019,103767,5144ab19cabb6986c824407ddcd4a85b,Nate Hall,Inside Linebacker,ILB,Northwestern,Wildcats,NW,225,74.25,357,27,32,http://insider.espn.com/nfl/draft/player/_/id/103767,https://a.espncdn.com/i/headshots/nfldraft/players/full/103767.png
2019,103682,89b8bd4b443c0d89bbe80ec87c583a88,Jacques Patrick,Running Back,RB,Florida State,Seminoles,FSU,226,74,359,33,32,http://insider.espn.com/nfl/draft/player/_/id/103682,https://a.espncdn.com/i/headshots/nfldraft/players/full/103682.png
2019,103919,451bc700291d3c3ef07745e045619bf6,Jeff Smith,Wide Receiver,WR,Boston College,Eagles,BC,191,72,360,49,32,http://insider.espn.com/nfl/draft/player/_/id/103919,NA
2019,103804,c3d1f26372a45e67ac7614e1f9e49f3c,Jesper Horsted,Wide Receiver,WR,Princeton,Tigers,PRIN,229,75.75,361,50,32,http://insider.espn.com/nfl/draft/player/_/id/103804,https://a.espncdn.com/i/headshots/nfldraft/players/full/103804.png
2019,103925,3190eca071b0c2cacd680596ae906c22,Martez Ivey,Offensive Guard,OG,Florida,Gators,FLA,315,77,362,24,31,http://insider.espn.com/nfl/draft/player/_/id/103925,https://a.espncdn.com/i/headshots/nfldraft/players/full/103925.png
